_id,map_id,ogc_fid,stop_numbe,name,category,reference,language,the_geom
323,bus_line_4c_no_49,1086,49,បុរីប៉េងហួត,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000040E83BC14AC21D41DA2059894E743341
324,bus_line_4c_no_50,1088,50,សាលាសង្កាត់់ស្ទឹងមានជ័យ២,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000D738571D15C41D4148A387F39E723341
325,bus_line_4c_no_51,1090,51,សាលាសង្កាត់់ស្ទឹងមានជ័យ២,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000260E047CBDC31D4127972245A9723341
326,bus_line_4c_no_52,1092,52,ពិភពសំណង់,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000E595501C27C51D41939E544037713341
327,bus_line_4c_no_53,1094,53,ពិភពសំណង់,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000015D29A71D2C41D415EE8107C3B713341
328,bus_line_4c_no_54,1096,54,បុរីហុកឆេង,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000021535845B0C51D41E267CAE9B0703341
329,bus_line_4c_no_55,1098,55,បុរីហុកឆេង,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000CD0476678EC51D4158BCDE9B47703341
330,bus_line_4c_no_56,1100,56,វត្តសំបួរមាស,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000DDF1FD7244C71D4110335EA9136E3341
331,bus_line_4c_no_57,1102,57,វត្តសំបួរមាស,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000007D36E6FF15C81D4124C15259BC6D3341
332,bus_line_4c_no_58,1104,58,បុរីពិភពថ្មី ចំការដូង,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000009949F888AC91D41FAAFBF63E56B3341
333,bus_line_4c_no_59,1106,59,បុរីពិភពថ្មី ចំការដូង,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C11793482BC91D416A05323BBE6B3341
334,bus_line_4c_no_60,1108,60,បឋម-អនុវិទ្យាល័យដង្កោល,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000D581FA48C9CA1D41C97E90373D6A3341
335,bus_line_4c_no_61,1110,61,បឋម-អនុវិទ្យាល័យដង្កោល,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000D8E00FEB67CA1D41576CA1283C6A3341
336,bus_line_4c_no_62,1112,62,សាលាសង្កាត់ដង្កោល,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000E825E1CE78CC1D412B1D6D4049683341
337,bus_line_4c_no_63,1114,63,សាលាសង្កាត់ដង្កោល,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000B482E39F08CC1D413F60F00821683341
338,bus_line_4c_no_64,1116,64,វិទ្យាល័យទួលអំពិល,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000001F8AFE4AF5CD1D41197C8212EC653341
339,bus_line_4c_no_65,1118,65,វិទ្យាល័យទួលអំពិល,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000016C6998D7FCD1D41E20D8128E1653341
340,bus_line_4c_no_66,1120,66,វត្តជើងឯក,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000042B4233322CF1D410F7A3973DD633341
341,bus_line_4c_no_67,1122,67,វត្តជើងឯក,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000075E50E7383CE1D4105C291F0F3633341
342,bus_line_4c_no_68,1124,68,សាលាសង្កាត់ជើងឯក,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000A764A28C66D21D410CCAC817FB5E3341
343,bus_line_4c_no_69,1126,69,សាលាសង្កាត់ជើងឯក,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000F0E4CDCF2BD21D418867936CEA5E3341
344,bus_line_4c_no_70,1128,70,ការ៉ាសាំងតេលា (ផ្លូវបំបែកបាគូ),ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000081D5DCDB3DCC1D41ACD658C6225B3341
345,bus_line_4c_no_71,1130,71,ការ៉ាសាំងតេលា (ផ្លូវបំបែកបាគូ),ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000002106719514CC1D4151607F60445B3341
346,bus_line_4c_no_72,1132,72,ស្ទឹងព្រែកជ្រៃ,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000263A9A6602CB1D41F6AB5D31AC593341
347,bus_line_4c_no_73,1134,73,ស្ទឹងព្រែកជ្រៃ,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000001BE94D3147CB1D415F695D35AA593341
348,bus_line_4c_no_74,1136,74,រោងចក្រ Y.W,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000FF31808185C91D41AC9B61F8E3553341
349,bus_line_4c_no_75,1138,75,រោងចក្រ Y.W,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000003A47D9E71FC91D413A8972E9E2553341
350,bus_line_4c_no_76,1140,76,ភូមិគោកឪឡឹក,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000841713F626C91D4190725FABA3543341
351,bus_line_4c_no_77,1142,77,ភូមិគោកឪឡឹក,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000E0535D4BD2C81D415D35B730B6543341
352,bus_line_4c_no_78,1144,78,ហាងនំប័ុ័ងមានជ័យ,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000F0136F9A29C41D41CB00564E824F3341
353,bus_line_4c_no_79,1146,79,ហាងនំប័ុ័ងមានជ័យ,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000008433C9F0CBC31D41BA208BFD904F3341
354,bus_line_4c_no_80,1148,80,KTV ពេញចិត្តកួរស្រូវ,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000186F31CE97C11D41DC0833F63F4E3341
355,bus_line_4c_no_81,1150,81,KTV ពេញចិត្តកួរស្រូវ,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000642F6FE3E3C01D41088E33EE434E3341
356,bus_line_4c_no_82,1152,82,រង្វង់់មូលគួរស្រូវ,ខ្សែរថយន្តក្រុងទី ៤ C,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000005DCA7737C01D41D55B538C844D3341
357,bus_line_4_no_47,954,47,ព្រះវិហារយេស៊ូរគ្រីស្ទ(ច្រមុះជ្រូកស្ទឹងមានជ័យ),ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000004BEECF49E7BD1D41CFE5BDA6D3743341
358,bus_line_4_no_46,952,46,ព្រះវិហារយេស៊ូរគ្រីស្ទ(ច្រមុះជ្រូកស្ទឹងមានជ័យ),ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000467DD360C2BE1D41CDBCAADEC6743341
359,bus_line_4_no_48,956,48,បុរី ប៉េងហួតស្ទឹងមានជ័យ,ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000004302B7D6DBBA1D4107037357A4743341
360,bus_line_4_no_49,958,49,បុរី ប៉េងហួតស្ទឹងមានជ័យ,ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000F04385F3E6BA1D41E09C752FB8743341
361,bus_line_4_no_50,962,50,ផ្សារឯករាជ្យIII,ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000DE93982ADFB21D41ECE259E25C743341
362,bus_line_4_no_51,964,51,ផ្សារឯករាជ្យIII,ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000B588391595B21D415ABF5CB672743341
363,bus_line_4_no_52,966,52,ធានាគារវឌ្ឍនៈ,ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000004BBC6A4BE0A91D413673CF420D743341
364,bus_line_4_no_53,968,53,ធានាគារវឌ្ឍនៈ,ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000000D41BC30C3A91D413D807C731F743341
365,bus_line_4_no_54,970,54,ផ្សារកាណាឌីយ៉ា,ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000E705F421E59D1D41C0DF9FB3A6733341
366,bus_line_4_no_55,972,55,ផ្សារកាណាឌីយ៉ា,ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000009546F7CF9D1D41E7884CEAB5733341
367,bus_line_4_no_56,974,56,អាងទឹកកាណាឌីយ៉ា,ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000A70D076857971D41237A0FB56A733341
368,bus_line_4_no_57,976,57,អាងទឹកកាណាឌីយ៉ា,ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000F1BAFEE717971D41FC13128D7E733341
369,bus_line_4a_no_58,1054,58,រោងចក្រខូលីធីតេក្សស្ទីល,ខ្សែរថយន្តក្រុងទី ៤ A,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000438BFA2A72941D414D2FE29867723341
370,bus_line_4a_no_59,1056,59,រោងចក្រខូលីធីតេក្សស្ទីល,ខ្សែរថយន្តក្រុងទី ៤ A,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000A913148D30941D4105FC8BFB60723341
371,bus_line_4a_no_60,1058,60,ផ្សារទួលពង្រ,ខ្សែរថយន្តក្រុងទី ៤ A,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000AE7BD49E58951D41A1DCC355436F3341
372,bus_line_4a_no_61,1060,61,ផ្សារទួលពង្រ,ខ្សែរថយន្តក្រុងទី ៤ A,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000022AFD2AFC8941D410EFD7BD1276F3341
373,bus_line_4a_no_62,1062,62,បុរី SJSI,ខ្សែរថយន្តក្រុងទី ៤ A,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000003AD4B76C82951D4128925654316D3341
374,bus_line_4a_no_63,1064,63,បុរី SJSI,ខ្សែរថយន្តក្រុងទី ៤ A,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000011C9585738951D41159CA831186D3341
375,bus_line_4a_no_64,1066,64,វត្តកំពែង,ខ្សែរថយន្តក្រុងទី ៤ A,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000CA89FC5667941D41BC6523AFE9693341
376,bus_line_4a_no_65,1068,65,វត្តកំពែង,ខ្សែរថយន្តក្រុងទី ៤ A,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000007AE53A3820941D411C05B16DDC693341
377,bus_line_4a_no_66,1070,66,វត្តព្រះធម្មត្រ័យ,ខ្សែរថយន្តក្រុងទី ៤ A,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000126C65EA1E911D41149B5958D9663341
378,bus_line_4a_no_67,1072,67,វត្តព្រះធម្មត្រ័យ,ខ្សែរថយន្តក្រុងទី ៤ A,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000006557630A0F911D412B6D5B3CE7663341
379,bus_line_4a_no_69,1076,69,រោងចក្រជេនេរ៉ល,ខ្សែរថយន្តក្រុងទី ៤ A,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000004C063011D8761D41F609F61CE4663341
380,bus_line_4a_no_68,1074,68,រោងចក្រជេនេរ៉ល,ខ្សែរថយន្តក្រុងទី ៤ A,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000049BA6004C5761D4176689E95D2663341
381,bus_line_4a_no_70,1078,70,ចំណតរថយន្ត បុរីសន្តិភាព II,ខ្សែរថយន្តក្រុងទី ៤ A,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000E6F6BF96F9651D41C28997BCCB663341
382,bus_line_4_no_59,980,58,បុរីពិភពថ្មី ផ្សារត្រពាំងថ្លឹង,ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C2328DB12A911D41162951794A733341
383,bus_line_4_no_58,978,59,បុរីពិភពថ្មី ផ្សារត្រពាំងថ្លឹង,ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000E620F528B4901D4182A3A16E25733341
384,bus_line_4_no_60,984,60,រោងចក្រ៦ជាន់,ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000008356592B02871D413B0A70D7DA723341
385,bus_line_4_no_61,986,61,រោងចក្រ៦ជាន់,ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000092013EDAB3861D41CC4350D5EC723341
386,bus_line_4_no_62,988,62,ផ្សារកាណាស៊ីធី (មុខរោងចក្រហុងដា),ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000000614B8DA517D1D41CC37A93D86723341
387,bus_line_4_no_63,990,63,ផ្សារកាណាស៊ីធី (មុខរោងចក្រហុងដា),ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000002C001420847D1D41834702AFA2723341
388,bus_line_4_no_64,992,64,ភូមិជ្រៃកោង,ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000003A0AF9CE9731D41B6ADD39043723341
389,bus_line_4_no_65,994,65,ភូមិជ្រៃកោង,ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000FA61A9FCB9731D412A237B172B723341
390,bus_line_4_no_66,996,66,អូរី ហ្វានែន (ទល់មុខផែស្ងួតសូងួន),ខ្សែរថយន្តក្រុងទី ៤,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000108FEA184A6B1D418B31F58213733341
